373,20230110,20230122,20230117,13190,SO46785,1,2181.5625,2023-01-10
354,20230110,20230122,20230117,26201,SO46786,1,2071.4196,2023-01-10
333,20230110,20230122,20230117,15195,SO46787,1,782.99,2023-01-10
358,20230110,20230122,20230117,12342,SO46788,1,2049.0982,2023-01-10
358,20230111,20230123,20230118,28506,SO46789,1,2049.0982,2023-01-11
379,20230111,20230123,20230118,12930,SO46790,1,2181.5625,2023-01-11
369,20230111,20230123,20230118,13016,SO46791,1,2443.35,2023-01-11
373,20230111,20230123,20230118,13083,SO46792,1,2181.5625,2023-01-11
375,20230111,20230123,20230118,13214,SO46793,1,2181.5625,2023-01-11
373,20230111,20230123,20230118,24977,SO46794,1,2181.5625,2023-01-11
362,20230111,20230123,20230118,26234,SO46795,1,2049.0982,2023-01-11
360,20230111,20230123,20230118,26247,SO46796,1,2049.0982,2023-01-11
371,20230111,20230123,20230118,21197,SO46797,1,2181.5625,2023-01-11
368,20230111,20230123,20230118,21201,SO46798,1,2443.35,2023-01-11
371,20230112,20230124,20230119,13662,SO46799,1,2181.5625,2023-01-12
370,20230112,20230124,20230119,13019,SO46800,1,2443.35,2023-01-12
368,20230112,20230124,20230119,25094,SO46801,1,2443.35,2023-01-12
337,20230112,20230124,20230119,15188,SO46802,1,782.99,2023-01-12
379,20230113,20230125,20230120,13595,SO46803,1,2181.5625,2023-01-13
323,20230113,20230125,20230120,19052,SO46804,1,782.99,2023-01-13
373,20230113,20230125,20230120,13055,SO46805,1,2181.5625,2023-01-13
370,20230113,20230125,20230120,21195,SO46806,1,2443.35,2023-01-13
354,20230113,20230125,20230120,12339,SO46807,1,2071.4196,2023-01-13
360,20230113,20230125,20230120,12347,SO46808,1,2049.0982,2023-01-13
371,20230114,20230126,20230121,13766,SO46809,1,2181.5625,2023-01-14
370,20230114,20230126,20230121,15622,SO46810,1,2443.35,2023-01-14
369,20230114,20230126,20230121,12941,SO46811,1,2443.35,2023-01-14
371,20230114,20230126,20230121,13069,SO46812,1,2181.5625,2023-01-14
379,20230114,20230126,20230121,13152,SO46813,1,2181.5625,2023-01-14
371,20230114,20230126,20230121,13165,SO46814,1,2181.5625,2023-01-14
375,20230114,20230126,20230121,25093,SO46815,1,2181.5625,2023-01-14
370,20230114,20230126,20230121,13230,SO46816,1,2443.35,2023-01-14
356,20230114,20230126,20230121,26121,SO46817,1,2071.4196,2023-01-14
369,20230114,20230126,20230121,21211,SO46818,1,2443.35,2023-01-14
368,20230114,20230126,20230121,21001,SO46819,1,2443.35,2023-01-14
352,20230115,20230127,20230122,28510,SO46820,1,2071.4196,2023-01-15
377,20230115,20230127,20230122,24824,SO46821,1,2181.5625,2023-01-15
325,20230115,20230127,20230122,15155,SO46822,1,782.99,2023-01-15
323,20230115,20230127,20230122,15193,SO46823,1,782.99,2023-01-15
385,20230115,20230127,20230122,24608,SO46824,1,1000.4375,2023-01-15
354,20230115,20230127,20230122,12574,SO46825,1,2071.4196,2023-01-15
360,20230115,20230127,20230122,12575,SO46826,1,2049.0982,2023-01-15
373,20230116,20230128,20230123,13799,SO46827,1,2181.5625,2023-01-16
385,20230116,20230128,20230123,13990,SO46828,1,1000.4375,2023-01-16
369,20230116,20230128,20230123,24786,SO46829,1,2443.35,2023-01-16
337,20230116,20230128,20230123,19910,SO46830,1,782.99,2023-01-16
369,20230116,20230128,20230123,13066,SO46831,1,2443.35,2023-01-16
352,20230116,20230128,20230123,20188,SO46832,1,2071.4196,2023-01-16
354,20230116,20230128,20230123,12360,SO46833,1,2071.4196,2023-01-16
379,20230116,20230128,20230123,12923,SO46834,1,2181.5625,2023-01-16
371,20230117,20230129,20230124,13768,SO46835,1,2181.5625,2023-01-17
377,20230117,20230129,20230124,13769,SO46836,1,2181.5625,2023-01-17
381,20230117,20230129,20230124,14003,SO46837,1,1000.4375,2023-01-17
375,20230117,20230129,20230124,12922,SO46838,1,2181.5625,2023-01-17
375,20230117,20230129,20230124,24817,SO46839,1,2181.5625,2023-01-17
369,20230117,20230129,20230124,13058,SO46840,1,2443.35,2023-01-17
371,20230117,20230129,20230124,13174,SO46841,1,2181.5625,2023-01-17
321,20230117,20230129,20230124,15166,SO46842,1,782.99,2023-01-17
375,20230117,20230129,20230124,21168,SO46843,1,2181.5625,2023-01-17
358,20230117,20230129,20230124,12343,SO46844,1,2049.0982,2023-01-17
358,20230118,20230130,20230125,11603,SO46845,1,2049.0982,2023-01-18
373,20230118,20230130,20230125,13575,SO46846,1,2181.5625,2023-01-18
371,20230118,20230130,20230125,13793,SO46847,1,2181.5625,2023-01-18
371,20230118,20230130,20230125,16201,SO46848,1,2181.5625,2023-01-18
370,20230118,20230130,20230125,24960,SO46849,1,2443.35,2023-01-18
370,20230118,20230130,20230125,13221,SO46850,1,2443.35,2023-01-18
360,20230118,20230130,20230125,20209,SO46851,1,2049.0982,2023-01-18
333,20230118,20230130,20230125,15194,SO46852,1,782.99,2023-01-18
368,20230118,20230130,20230125,21192,SO46853,1,2443.35,2023-01-18
375,20230118,20230130,20230125,20997,SO46854,1,2181.5625,2023-01-18
379,20230119,20230131,20230126,15117,SO46855,1,2181.5625,2023-01-19
370,20230119,20230131,20230126,12935,SO46856,1,2443.35,2023-01-19
371,20230119,20230131,20230126,13064,SO46857,1,2181.5625,2023-01-19
370,20230119,20230131,20230126,13067,SO46858,1,2443.35,2023-01-19
370,20230119,20230131,20230126,13205,SO46859,1,2443.35,2023-01-19
371,20230119,20230131,20230126,21180,SO46860,1,2181.5625,2023-01-19
377,20230119,20230131,20230126,21214,SO46861,1,2181.5625,2023-01-19
362,20230120,20230201,20230127,11550,SO46862,1,2049.0982,2023-01-20
362,20230120,20230201,20230127,11575,SO46863,1,2049.0982,2023-01-20
373,20230120,20230201,20230127,16045,SO46864,1,2181.5625,2023-01-20
375,20230120,20230201,20230127,15456,SO46865,1,2181.5625,2023-01-20
369,20230120,20230201,20230127,12981,SO46866,1,2443.35,2023-01-20
377,20230120,20230201,20230127,13029,SO46867,1,2181.5625,2023-01-20
369,20230120,20230201,20230127,13189,SO46868,1,2443.35,2023-01-20
379,20230121,20230202,20230128,13577,SO46869,1,2181.5625,2023-01-21
368,20230121,20230202,20230128,13605,SO46870,1,2443.35,2023-01-21
370,20230121,20230202,20230128,13800,SO46871,1,2443.35,2023-01-21
385,20230121,20230202,20230128,19186,SO46872,1,1000.4375,2023-01-21
377,20230121,20230202,20230128,21167,SO46873,1,2181.5625,2023-01-21
381,20230121,20230202,20230128,24606,SO46874,1,1000.4375,2023-01-21
362,20230122,20230203,20230129,11470,SO46875,1,2049.0982,2023-01-22
375,20230122,20230203,20230129,15084,SO46876,1,2181.5625,2023-01-22
370,20230122,20230203,20230129,12926,SO46877,1,2443.35,2023-01-22
369,20230122,20230203,20230129,25061,SO46878,1,2443.35,2023-01-22
379,20230122,20230203,20230129,13224,SO46879,1,2181.5625,2023-01-22
335,20230122,20230203,20230129,15167,SO46880,1,782.99,2023-01-22
354,20230122,20230203,20230129,12572,SO46881,1,2071.4196,2023-01-22
343,20230122,20230203,20230129,25960,SO46882,1,782.99,2023-01-22
352,20230122,20230203,20230129,26241,SO46883,1,2071.4196,2023-01-22
368,20230123,20230204,20230130,13565,SO46884,1,2443.35,2023-01-23
373,20230123,20230204,20230130,15933,SO46885,1,2181.5625,2023-01-23
377,20230123,20230204,20230130,28669,SO46886,1,2181.5625,2023-01-23
362,20230123,20230204,20230130,12340,SO46887,1,2049.0982,2023-01-23
325,20230123,20230204,20230130,26021,SO46888,1,782.99,2023-01-23
383,20230124,20230205,20230131,19173,SO46889,1,1000.4375,2023-01-24
368,20230124,20230205,20230131,12921,SO46890,1,2443.35,2023-01-24
325,20230124,20230205,20230131,20592,SO46891,1,782.99,2023-01-24
370,20230124,20230205,20230131,13086,SO46892,1,2443.35,2023-01-24
369,20230124,20230205,20230131,28659,SO46893,1,2443.35,2023-01-24
356,20230124,20230205,20230131,26120,SO46894,1,2071.4196,2023-01-24
354,20230124,20230205,20230131,26183,SO46895,1,2071.4196,2023-01-24
333,20230124,20230205,20230131,15189,SO46896,1,782.99,2023-01-24
368,20230124,20230205,20230131,21179,SO46897,1,2443.35,2023-01-24
369,20230124,20230205,20230131,21205,SO46898,1,2443.35,2023-01-24
381,20230125,20230206,20230201,13999,SO46899,1,1000.4375,2023-01-25
375,20230125,20230206,20230201,21194,SO46900,1,2181.5625,2023-01-25
375,20230125,20230206,20230201,21203,SO46901,1,2181.5625,2023-01-25
375,20230125,20230206,20230201,21000,SO46902,1,2181.5625,2023-01-25
354,20230125,20230206,20230201,12353,SO46903,1,2071.4196,2023-01-25
387,20230126,20230207,20230202,17080,SO46904,1,1000.4375,2023-01-26
375,20230126,20230207,20230202,16053,SO46905,1,2181.5625,2023-01-26
368,20230126,20230207,20230202,12950,SO46906,1,2443.35,2023-01-26
368,20230126,20230207,20230202,13087,SO46907,1,2443.35,2023-01-26
370,20230126,20230207,20230202,21189,SO46908,1,2443.35,2023-01-26
379,20230126,20230207,20230202,20998,SO46909,1,2181.5625,2023-01-26
331,20230127,20230208,20230203,20710,SO46910,1,782.99,2023-01-27
377,20230127,20230208,20230203,24832,SO46911,1,2181.5625,2023-01-27
377,20230127,20230208,20230203,13177,SO46912,1,2181.5625,2023-01-27
375,20230127,20230208,20230203,13212,SO46913,1,2181.5625,2023-01-27
356,20230127,20230208,20230203,26245,SO46914,1,2071.4196,2023-01-27
362,20230127,20230208,20230203,26276,SO46915,1,2049.0982,2023-01-27
329,20230127,20230208,20230203,15196,SO46916,1,782.99,2023-01-27
371,20230127,20230208,20230203,21202,SO46917,1,2181.5625,2023-01-27
343,20230127,20230208,20230203,26022,SO46918,1,782.99,2023-01-27
362,20230127,20230208,20230203,11481,SO46919,1,2049.0982,2023-01-27
362,20230128,20230209,20230204,11609,SO46920,1,2049.0982,2023-01-28
371,20230128,20230209,20230204,15454,SO46921,1,2181.5625,2023-01-28
368,20230128,20230209,20230204,13088,SO46922,1,2443.35,2023-01-28
369,20230128,20230209,20230204,13176,SO46923,1,2443.35,2023-01-28
375,20230128,20230209,20230204,13203,SO46924,1,2181.5625,2023-01-28
373,20230128,20230209,20230204,21165,SO46925,1,2181.5625,2023-01-28
377,20230128,20230209,20230204,21169,SO46926,1,2181.5625,2023-01-28
362,20230128,20230209,20230204,12348,SO46927,1,2049.0982,2023-01-28
356,20230128,20230209,20230204,12358,SO46928,1,2071.4196,2023-01-28
370,20230129,20230210,20230205,13246,SO47068,1,2443.35,2023-01-29
383,20230129,20230210,20230205,14017,SO47069,1,1000.4375,2023-01-29
387,20230129,20230210,20230205,14025,SO47070,1,1000.4375,2023-01-29
369,20230129,20230210,20230205,15667,SO47071,1,2443.35,2023-01-29
341,20230129,20230210,20230205,20062,SO47072,1,782.99,2023-01-29
369,20230129,20230210,20230205,25287,SO47073,1,2443.35,2023-01-29
362,20230129,20230210,20230205,26293,SO47074,1,2049.0982,2023-01-29
360,20230129,20230210,20230205,12685,SO47075,1,2049.0982,2023-01-29
362,20230129,20230210,20230205,12588,SO47076,1,2049.0982,2023-01-29
369,20230130,20230211,20230206,16329,SO47077,1,2443.35,2023-01-30
375,20230130,20230211,20230206,13248,SO47078,1,2181.5625,2023-01-30
375,20230130,20230211,20230206,13359,SO47079,1,2181.5625,2023-01-30
360,20230130,20230211,20230206,26302,SO47080,1,2049.0982,2023-01-30
341,20230130,20230211,20230206,15203,SO47081,1,782.99,2023-01-30
323,20230130,20230211,20230206,15254,SO47082,1,782.99,2023-01-30
329,20230130,20230211,20230206,15288,SO47083,1,782.99,2023-01-30
370,20230130,20230211,20230206,21561,SO47084,1,2443.35,2023-01-30
379,20230131,20230212,20230207,16311,SO47085,1,2181.5625,2023-01-31
373,20230131,20230212,20230207,13378,SO47086,1,2181.5625,2023-01-31
377,20230131,20230212,20230207,13383,SO47087,1,2181.5625,2023-01-31
369,20230131,20230212,20230207,13274,SO47088,1,2443.35,2023-01-31
341,20230131,20230212,20230207,15284,SO47089,1,782.99,2023-01-31
377,20230131,20230212,20230207,21394,SO47090,1,2181.5625,2023-01-31
354,20230201,20230213,20230208,28532,SO47091,1,2071.4196,2023-02-01
369,20230201,20230213,20230208,28802,SO47092,1,2443.35,2023-02-01
369,20230201,20230213,20230208,13380,SO47093,1,2443.35,2023-02-01
377,20230201,20230213,20230208,15664,SO47094,1,2181.5625,2023-02-01
370,20230201,20230213,20230208,25095,SO47095,1,2443.35,2023-02-01
354,20230201,20230213,20230208,26283,SO47096,1,2071.4196,2023-02-01
370,20230201,20230213,20230208,21257,SO47097,1,2443.35,2023-02-01
360,20230201,20230213,20230208,12667,SO47098,1,2049.0982,2023-02-01
325,20230201,20230213,20230208,26134,SO47099,1,782.99,2023-02-01
360,20230202,20230214,20230209,11612,SO47100,1,2049.0982,2023-02-02
371,20230202,20230214,20230209,16260,SO47101,1,2181.5625,2023-02-02
370,20230202,20230214,20230209,13424,SO47102,1,2443.35,2023-02-02
368,20230202,20230214,20230209,13369,SO47103,1,2443.35,2023-02-02
379,20230202,20230214,20230209,13279,SO47104,1,2181.5625,2023-02-02
371,20230202,20230214,20230209,13319,SO47105,1,2181.5625,2023-02-02
369,20230202,20230214,20230209,25361,SO47106,1,2443.35,2023-02-02
352,20230203,20230215,20230210,11616,SO47107,1,2071.4196,2023-02-03
369,20230203,20230215,20230210,13839,SO47108,1,2443.35,2023-02-03
375,20230203,20230215,20230210,28819,SO47109,1,2181.5625,2023-02-03
370,20230203,20230215,20230210,28850,SO47110,1,2443.35,2023-02-03
369,20230203,20230215,20230210,25100,SO47111,1,2443.35,2023-02-03
356,20230203,20230215,20230210,20318,SO47112,1,2071.4196,2023-02-03
343,20230203,20230215,20230210,15255,SO47113,1,782.99,2023-02-03
373,20230203,20230215,20230210,21387,SO47114,1,2181.5625,2023-02-03
370,20230203,20230215,20230210,21393,SO47115,1,2443.35,2023-02-03
387,20230203,20230215,20230210,24611,SO47116,1,1000.4375,2023-02-03
354,20230203,20230215,20230210,12586,SO47117,1,2071.4196,2023-02-03
362,20230203,20230215,20230210,28541,SO47118,1,2049.0982,2023-02-03
368,20230204,20230216,20230211,16275,SO47119,1,2443.35,2023-02-04
381,20230204,20230216,20230211,14006,SO47120,1,1000.4375,2023-02-04
375,20230204,20230216,20230211,28832,SO47121,1,2181.5625,2023-02-04
371,20230204,20230216,20230211,13362,SO47122,1,2181.5625,2023-02-04
371,20230204,20230216,20230211,25408,SO47123,1,2181.5625,2023-02-04
371,20230204,20230216,20230211,13384,SO47124,1,2181.5625,2023-02-04
375,20230204,20230216,20230211,13325,SO47125,1,2181.5625,2023-02-04
371,20230204,20230216,20230211,13326,SO47126,1,2181.5625,2023-02-04
371,20230204,20230216,20230211,21258,SO47127,1,2181.5625,2023-02-04
368,20230204,20230216,20230211,21556,SO47128,1,2443.35,2023-02-04
352,20230204,20230216,20230211,12677,SO47129,1,2071.4196,2023-02-04
375,20230205,20230217,20230212,16406,SO47130,1,2181.5625,2023-02-05
371,20230205,20230217,20230212,13243,SO47131,1,2181.5625,2023-02-05
375,20230205,20230217,20230212,13283,SO47132,1,2181.5625,2023-02-05
379,20230205,20230217,20230212,13357,SO47133,1,2181.5625,2023-02-05
354,20230205,20230217,20230212,26296,SO47134,1,2071.4196,2023-02-05
343,20230205,20230217,20230212,27027,SO47135,1,782.99,2023-02-05
379,20230205,20230217,20230212,21389,SO47136,1,2181.5625,2023-02-05
371,20230205,20230217,20230212,13348,SO47137,1,2181.5625,2023-02-05
379,20230206,20230218,20230213,16308,SO47138,1,2181.5625,2023-02-06
375,20230206,20230218,20230213,13238,SO47139,1,2181.5625,2023-02-06
356,20230206,20230218,20230213,26290,SO47140,1,2071.4196,2023-02-06
371,20230206,20230218,20230213,21225,SO47141,1,2181.5625,2023-02-06
369,20230206,20230218,20230213,21230,SO47142,1,2443.35,2023-02-06
362,20230206,20230218,20230213,12684,SO47143,1,2049.0982,2023-02-06
343,20230206,20230218,20230213,26033,SO47144,1,782.99,2023-02-06
339,20230206,20230218,20230213,26131,SO47145,1,782.99,2023-02-06
389,20230207,20230219,20230214,18133,SO47146,1,1000.4375,2023-02-07
375,20230207,20230219,20230214,13324,SO47147,1,2181.5625,2023-02-07
377,20230207,20230219,20230214,21259,SO47148,1,2181.5625,2023-02-07
360,20230207,20230219,20230214,12669,SO47149,1,2049.0982,2023-02-07
370,20230208,20230220,20230215,15625,SO47150,1,2443.35,2023-02-08
370,20230208,20230220,20230215,25363,SO47151,1,2443.35,2023-02-08
360,20230208,20230220,20230215,28547,SO47152,1,2049.0982,2023-02-08
321,20230208,20230220,20230215,26024,SO47153,1,782.99,2023-02-08
335,20230208,20230220,20230215,26133,SO47154,1,782.99,2023-02-08
370,20230209,20230221,20230216,13801,SO47155,1,2443.35,2023-02-09
373,20230209,20230221,20230216,28837,SO47156,1,2181.5625,2023-02-09
369,20230209,20230221,20230216,25864,SO47157,1,2443.35,2023-02-09
360,20230209,20230221,20230216,26280,SO47158,1,2049.0982,2023-02-09
362,20230209,20230221,20230216,26300,SO47159,1,2049.0982,2023-02-09
369,20230209,20230221,20230216,21403,SO47160,1,2443.35,2023-02-09
375,20230209,20230221,20230216,21408,SO47161,1,2181.5625,2023-02-09
371,20230209,20230221,20230216,21418,SO47162,1,2181.5625,2023-02-09
362,20230209,20230221,20230216,12671,SO47163,1,2049.0982,2023-02-09
360,20230210,20230222,20230217,12123,SO47164,1,2049.0982,2023-02-10
370,20230210,20230222,20230217,15649,SO47165,1,2443.35,2023-02-10
368,20230210,20230222,20230217,15656,SO47166,1,2443.35,2023-02-10
375,20230210,20230222,20230217,13419,SO47167,1,2181.5625,2023-02-10
377,20230210,20230222,20230217,13286,SO47168,1,2181.5625,2023-02-10
352,20230210,20230222,20230217,26281,SO47169,1,2071.4196,2023-02-10
377,20230210,20230222,20230217,21228,SO47170,1,2181.5625,2023-02-10
373,20230210,20230222,20230217,21552,SO47171,1,2181.5625,2023-02-10
352,20230210,20230222,20230217,12668,SO47172,1,2071.4196,2023-02-10
356,20230210,20230222,20230217,12675,SO47173,1,2071.4196,2023-02-10
354,20230210,20230222,20230217,12584,SO47174,1,2071.4196,2023-02-10
368,20230210,20230222,20230217,13812,SO47175,1,2443.35,2023-02-10
358,20230211,20230223,20230218,11492,SO47176,1,2049.0982,2023-02-11
381,20230211,20230223,20230218,14022,SO47177,1,1000.4375,2023-02-11
383,20230211,20230223,20230218,14026,SO47178,1,1000.4375,2023-02-11
377,20230211,20230223,20230218,28848,SO47179,1,2181.5625,2023-02-11
370,20230211,20230223,20230218,13287,SO47180,1,2443.35,2023-02-11
368,20230211,20230223,20230218,13329,SO47181,1,2443.35,2023-02-11
354,20230211,20230223,20230218,26298,SO47182,1,2071.4196,2023-02-11
335,20230211,20230223,20230218,15200,SO47183,1,782.99,2023-02-11
379,20230211,20230223,20230218,21380,SO47184,1,2181.5625,2023-02-11
356,20230211,20230223,20230218,12133,SO47185,1,2071.4196,2023-02-11
371,20230212,20230224,20230219,13806,SO47186,1,2181.5625,2023-02-12
385,20230212,20230224,20230219,18134,SO47187,1,1000.4375,2023-02-12
389,20230212,20230224,20230219,19253,SO47188,1,1000.4375,2023-02-12
373,20230212,20230224,20230219,28818,SO47189,1,2181.5625,2023-02-12
369,20230212,20230224,20230219,25892,SO47190,1,2443.35,2023-02-12
379,20230212,20230224,20230219,13382,SO47191,1,2181.5625,2023-02-12
371,20230212,20230224,20230219,16328,SO47192,1,2181.5625,2023-02-12
329,20230212,20230224,20230219,20162,SO47193,1,782.99,2023-02-12
377,20230212,20230224,20230219,13269,SO47194,1,2181.5625,2023-02-12
371,20230212,20230224,20230219,13355,SO47195,1,2181.5625,2023-02-12
362,20230212,20230224,20230219,26286,SO47196,1,2049.0982,2023-02-12
377,20230212,20230224,20230219,21218,SO47197,1,2181.5625,2023-02-12
370,20230213,20230225,20230220,14169,SO47198,1,2443.35,2023-02-13
323,20230213,20230225,20230220,20051,SO47199,1,782.99,2023-02-13
373,20230213,20230225,20230220,13247,SO47200,1,2181.5625,2023-02-13
356,20230213,20230225,20230220,26277,SO47201,1,2071.4196,2023-02-13
356,20230213,20230225,20230220,26285,SO47202,1,2071.4196,2023-02-13
370,20230214,20230226,20230221,25883,SO47203,1,2443.35,2023-02-14
377,20230214,20230226,20230221,25371,SO47204,1,2181.5625,2023-02-14
352,20230214,20230226,20230221,26301,SO47205,1,2071.4196,2023-02-14
333,20230214,20230226,20230221,15256,SO47206,1,782.99,2023-02-14
337,20230214,20230226,20230221,27043,SO47207,1,782.99,2023-02-14
369,20230214,20230226,20230221,21359,SO47208,1,2443.35,2023-02-14
370,20230214,20230226,20230221,21379,SO47209,1,2443.35,2023-02-14
389,20230214,20230226,20230221,24609,SO47210,1,1000.4375,2023-02-14
362,20230214,20230226,20230221,12578,SO47211,1,2049.0982,2023-02-14
360,20230214,20230226,20230221,12580,SO47212,1,2049.0982,2023-02-14
377,20230215,20230227,20230222,16287,SO47213,1,2181.5625,2023-02-15
389,20230215,20230227,20230222,19195,SO47214,1,1000.4375,2023-02-15
368,20230215,20230227,20230222,28836,SO47215,1,2443.35,2023-02-15
360,20230215,20230227,20230222,26299,SO47216,1,2049.0982,2023-02-15
375,20230215,20230227,20230222,21222,SO47217,1,2181.5625,2023-02-15
369,20230215,20230227,20230222,21361,SO47218,1,2443.35,2023-02-15
362,20230215,20230227,20230222,12577,SO47219,1,2049.0982,2023-02-15
358,20230215,20230227,20230222,12579,SO47220,1,2049.0982,2023-02-15
370,20230216,20230228,20230223,13823,SO47221,1,2443.35,2023-02-16
